,latitude,longitude,brightness,satellite,frp,daynight,type_2,type_3,scan_binned,year,month,day
33752,-30.8425,152.1152,309.1,1,20.7,0,0,0,2,2019,9,26
33753,-30.8593,152.1404,309.3,1,23.3,0,0,0,2,2019,9,26
33754,-27.6233,148.9866,301.0,1,18.6,0,0,0,3,2019,9,26
33755,-27.6135,148.9907,308.1,1,35.1,0,0,0,3,2019,9,26
33756,-27.516,149.082,304.2,1,27.8,0,0,0,3,2019,9,26
33757,-27.6092,148.9851,306.3,1,32.1,0,0,0,3,2019,9,26
33758,-27.5994,148.9893,302.0,1,20.0,0,0,0,3,2019,9,26
33759,-22.3665,150.5538,306.9,1,17.4,0,0,0,2,2019,9,26
33760,-22.4521,150.705,308.7,1,17.2,0,0,0,2,2019,9,26
33761,-15.5298,130.0723,310.5,1,6.8,0,0,0,1,2019,9,26
33762,-13.3434,132.102,307.1,1,7.4,0,0,0,2,2019,9,26
33763,-13.3417,132.1133,315.7,1,15.9,0,0,0,2,2019,9,26
33764,-13.3436,132.1078,317.8,1,18.3,0,0,0,2,2019,9,26
33765,-13.3418,132.1191,305.8,1,5.7,0,0,0,2,2019,9,26
33766,-13.358,132.1448,306.4,1,5.9,0,0,0,2,2019,9,26
33767,-13.352,132.2486,312.5,1,11.7,0,0,0,2,2019,9,26
33768,-13.3502,132.26,311.6,1,10.9,0,0,0,2,2019,9,26
33769,-13.3269,132.4095,310.7,1,9.6,0,0,0,2,2019,9,26
33770,-13.325,132.4212,307.3,1,6.3,0,0,0,2,2019,9,26
33771,-13.3743,132.1706,308.5,1,8.1,0,0,0,2,2019,9,26
33772,-13.3726,132.1819,308.7,1,8.7,0,0,0,2,2019,9,26
33773,-13.3602,132.2616,307.2,1,6.9,0,0,0,2,2019,9,26
33774,-13.3369,132.4111,311.1,1,9.2,0,0,0,2,2019,9,26
33775,-13.3351,132.4228,317.2,1,16.4,0,0,0,2,2019,9,26
33776,-13.357,132.4144,311.6,1,9.6,0,0,0,2,2019,9,26
33777,-13.3688,132.4044,311.7,1,9.6,0,0,0,2,2019,9,26
33778,-13.367,132.4162,322.9,1,24.2,0,0,0,2,2019,9,26
33779,-13.3771,132.4177,347.0,1,76.0,0,0,0,2,2019,9,26
33780,-13.3753,132.4296,308.0,1,7.3,0,0,0,2,2019,9,26
33781,-14.236,126.5668,310.1,1,9.9,0,0,0,2,2019,9,26
33782,-13.9098,132.8686,309.5,1,9.2,0,0,0,2,2019,9,26
33783,-13.9078,132.881,307.6,1,7.2,0,0,0,2,2019,9,26
33784,-13.9264,132.8968,313.5,1,12.0,0,0,0,2,2019,9,26
33785,-13.9367,132.8985,311.9,1,10.6,0,0,0,2,2019,9,26
33786,-13.9469,132.9004,314.2,1,13.0,0,0,0,2,2019,9,26
33787,-15.4371,130.0139,308.8,1,5.3,0,0,0,1,2019,9,26
33788,-15.483,130.0781,317.0,1,11.6,0,0,0,1,2019,9,26
33789,-15.5001,130.0867,314.7,1,9.1,0,0,0,1,2019,9,26
33790,-15.5104,130.0788,321.2,1,15.5,0,0,0,1,2019,9,26
33791,-15.5091,130.0881,307.8,1,4.7,0,0,0,1,2019,9,26
33792,-15.5194,130.0802,320.0,1,15.0,0,0,0,1,2019,9,26
33793,-15.5311,130.0629,323.2,1,18.3,0,0,0,1,2019,9,26
33794,-16.4312,124.136,325.2,1,50.2,0,0,0,2,2019,9,26
33795,-16.4355,124.1423,318.2,1,33.2,0,0,0,2,2019,9,26
33796,-16.5553,124.8931,308.1,1,10.0,0,0,0,2,2019,9,26
33797,-15.6447,134.8076,305.8,1,12.8,0,0,0,2,2019,9,26
33798,-12.6525,130.7369,305.7,1,4.6,0,0,0,2,2019,9,26
33799,-12.6511,130.7467,318.5,1,15.7,0,0,0,2,2019,9,26
33800,-12.3961,132.851,311.8,1,15.2,0,0,0,2,2019,9,26
33801,-12.8677,130.4652,311.9,1,10.1,0,0,0,1,2019,9,26
33802,-12.8663,130.4748,350.2,1,66.0,0,0,0,1,2019,9,26
33803,-12.631,130.7536,324.0,1,21.4,0,0,0,2,2019,9,26
33804,-12.6418,130.7453,321.0,1,17.5,0,0,0,2,2019,9,26
33805,-12.6325,130.7438,330.4,1,29.5,0,0,0,2,2019,9,26
33806,-12.6403,130.7551,337.3,1,40.7,0,0,0,2,2019,9,26
33807,-14.3039,143.6569,307.8,0,21.3,0,0,0,3,2019,9,26
33808,-14.3006,143.6373,307.1,0,20.4,0,0,0,3,2019,9,26
33809,-14.3035,143.6519,309.3,0,27.6,0,0,0,3,2019,9,26
33810,-14.3,143.6323,304.3,0,17.7,0,0,0,3,2019,9,26
33811,-17.1,143.3106,301.2,0,9.7,0,0,0,2,2019,9,26
33812,-17.1846,143.353,301.1,0,10.0,0,0,0,2,2019,9,26
33813,-22.3622,150.5513,318.0,0,18.1,0,0,0,2,2019,9,26
33814,-22.4145,150.6147,304.2,0,7.0,0,0,0,2,2019,9,26
33815,-22.4657,150.7075,316.2,0,16.6,0,0,0,2,2019,9,26
33816,-22.4849,150.7049,310.1,0,11.4,0,0,0,2,2019,9,26
33817,-22.4021,150.5945,305.5,0,7.8,0,0,0,2,2019,9,26
33818,-22.3731,150.5602,303.1,0,5.8,0,0,0,2,2019,9,26
33819,-22.4231,150.6805,318.4,0,18.6,0,0,0,2,2019,9,26
33820,-22.4217,150.6696,312.1,0,12.7,0,0,0,2,2019,9,26
33821,-22.4451,150.6993,307.4,0,8.8,0,0,0,2,2019,9,26
33822,-22.4035,150.6053,300.0,0,4.4,0,0,0,2,2019,9,26
33823,-27.6169,148.9997,305.4,0,8.2,0,0,0,2,2019,9,26
33824,-27.5186,149.0898,302.1,0,7.7,0,0,0,2,2019,9,26
33825,-27.5982,149.0028,311.4,0,12.4,0,0,0,2,2019,9,26
33826,-27.6061,148.9903,303.7,0,7.0,0,0,0,2,2019,9,26
33827,-27.6155,148.9888,303.0,0,6.5,0,0,0,2,2019,9,26
33828,-12.6277,130.7626,336.6,0,77.7,0,0,0,2,2019,9,26
33829,-12.617,130.7557,304.2,0,9.9,0,0,0,2,2019,9,26
33830,-12.6258,130.7474,318.9,0,32.6,0,0,0,2,2019,9,26
33831,-12.8656,130.4717,305.2,0,12.3,0,0,0,2,2019,9,26
33832,-12.8675,130.4863,304.3,0,11.6,0,0,0,2,2019,9,26
33833,-13.3516,132.4196,307.3,0,19.5,0,0,0,3,2019,9,26
33834,-13.3673,132.4388,310.1,0,25.5,0,0,0,3,2019,9,26
33835,-13.3421,132.2486,303.3,0,13.6,0,0,0,3,2019,9,26
33836,-13.3634,132.4319,316.4,0,41.7,0,0,0,3,2019,9,26
33837,-16.4433,124.1401,304.7,0,4.4,0,0,0,1,2019,9,26
33838,-16.4342,124.1416,317.5,0,13.7,0,0,0,1,2019,9,26
33839,-16.4175,124.1538,307.1,0,5.1,0,0,0,1,2019,9,26
33840,-16.3965,124.1378,312.1,0,8.7,0,0,0,1,2019,9,26
33841,-30.8453,152.1268,310.4,1,54.7,1,0,0,4,2019,9,26
33842,-29.7948,152.4362,313.2,1,6.7,1,0,0,1,2019,9,27
33843,-12.5714,141.8062,324.1,1,8.9,1,0,0,1,2019,9,27
33844,-12.9389,141.6759,329.9,1,10.4,1,1,0,1,2019,9,27
33845,-12.9437,141.6459,353.8,1,60.2,1,1,0,1,2019,9,27
33846,-10.8636,142.3963,316.3,1,7.8,1,0,0,1,2019,9,27
33847,-12.9481,141.6745,357.2,1,65.3,1,0,0,1,2019,9,27
33848,-12.9495,141.6839,331.6,1,13.9,1,0,0,1,2019,9,27
33849,-12.9452,141.6554,334.6,1,20.7,1,1,0,1,2019,9,27
33850,-11.7504,142.471,320.2,1,10.4,1,0,0,1,2019,9,27
33851,-11.7874,142.7187,319.0,1,9.1,1,0,0,1,2019,9,27
33852,-12.4235,141.8609,324.9,1,9.9,1,0,0,1,2019,9,27
33853,-12.4249,141.8703,353.3,1,59.1,1,0,0,1,2019,9,27
33854,-12.434,141.8689,342.4,1,35.3,1,0,0,1,2019,9,27
33855,-15.9565,144.5848,323.6,1,13.0,1,0,0,2,2019,9,27
33856,-12.5029,135.6464,319.7,1,22.2,1,0,0,3,2019,9,27
33857,-12.5068,135.6689,321.1,1,29.3,1,0,0,3,2019,9,27
33858,-14.313,143.6893,326.8,1,13.5,1,0,0,1,2019,9,27
33859,-14.3144,143.6988,328.7,1,15.8,1,0,0,1,2019,9,27
33860,-14.3222,143.688,325.9,1,12.4,1,0,0,1,2019,9,27
33861,-14.3235,143.6975,330.4,1,18.5,1,0,0,1,2019,9,27
33862,-14.3249,143.707,321.9,1,9.6,1,0,0,1,2019,9,27
33863,-14.8147,141.715,334.2,1,13.8,1,0,0,1,2019,9,27
33864,-14.8237,141.7136,347.8,1,37.4,1,0,0,1,2019,9,27
33865,-13.3314,132.4149,320.6,1,57.7,1,0,0,5,2019,9,27
33866,-13.3412,132.0722,321.6,1,59.1,1,0,0,5,2019,9,27
33867,-13.3489,132.1132,354.8,1,530.5,1,0,0,5,2019,9,27
33868,-13.3485,132.1057,357.9,1,599.3,1,0,0,5,2019,9,27
33869,-13.8531,132.8154,321.6,1,59.4,1,0,0,4,2019,9,27
33870,-13.9158,132.8774,322.4,1,56.9,1,0,0,4,2019,9,27
33871,-13.9225,132.9127,320.0,1,40.5,1,0,0,4,2019,9,27
33872,-13.955,132.9061,324.4,1,60.1,1,0,0,4,2019,9,27
33873,-15.947,144.5862,358.0,1,85.6,1,0,0,2,2019,9,27
33874,-15.9484,144.5969,344.1,1,49.4,1,0,0,2,2019,9,27
33875,-15.958,144.5955,334.1,1,29.9,1,0,0,2,2019,9,27
33876,-15.9608,144.5885,328.6,1,23.2,1,0,0,2,2019,9,27
33877,-15.9623,144.5992,319.3,1,11.1,1,0,0,2,2019,9,27
33878,-15.5214,135.1012,323.9,1,24.7,1,0,0,3,2019,9,27
33879,-15.5833,134.8165,328.8,1,39.1,1,0,0,3,2019,9,27
33880,-15.6518,134.8035,324.3,1,22.4,1,0,0,3,2019,9,27
33881,-17.1089,143.31,337.3,1,22.7,1,0,0,1,2019,9,27
33882,-17.1103,143.3198,329.5,1,11.0,1,0,0,1,2019,9,27
33883,-16.0948,136.7165,372.5,1,252.7,1,0,0,2,2019,9,27
33884,-16.0977,136.733,339.0,1,56.6,1,0,0,2,2019,9,27
33885,-17.1314,143.3366,339.0,1,24.3,1,0,0,1,2019,9,27
33886,-17.0997,143.3114,365.3,1,89.8,1,0,0,1,2019,9,27
33887,-17.1011,143.3212,347.9,1,43.3,1,0,0,1,2019,9,27
33888,-16.1066,136.7144,394.2,1,475.6,1,0,0,2,2019,9,27
33889,-16.1094,136.7309,333.3,1,35.5,1,0,0,2,2019,9,27
33890,-17.142,143.3451,336.8,1,21.7,1,0,0,1,2019,9,27
33891,-16.113,136.7072,347.9,1,95.1,1,0,0,2,2019,9,27
33892,-16.116,136.7237,333.7,1,36.9,1,0,0,2,2019,9,27
33893,-17.1774,143.3439,331.6,1,13.2,1,0,0,2,2019,9,27
33894,-17.1866,143.3425,330.1,1,10.9,1,0,0,2,2019,9,27
33895,-17.188,143.3523,330.6,1,12.2,1,0,0,2,2019,9,27
33896,-17.1985,143.3607,342.6,1,31.8,1,0,0,2,2019,9,27
33897,-17.2077,143.3594,334.8,1,18.0,1,0,0,2,2019,9,27
33898,-19.6803,146.9496,327.1,1,43.0,1,0,0,2,2019,9,27
33899,-17.1075,143.3003,341.9,1,31.1,1,0,0,1,2019,9,27
33900,-14.2404,126.5723,322.4,1,37.2,1,0,0,4,2019,9,27
33901,-16.5634,124.8965,324.5,1,36.9,1,0,0,3,2019,9,27
33902,-16.3736,124.131,333.3,1,68.0,1,0,0,3,2019,9,27
33903,-16.376,124.1522,333.3,1,68.9,1,0,0,3,2019,9,27
33904,-16.3866,124.1288,331.3,1,57.3,1,0,0,3,2019,9,27
33905,-16.376,123.9223,328.8,1,41.9,1,0,0,3,2019,9,27
33906,-16.4414,124.143,325.9,1,27.9,1,0,0,3,2019,9,27
33907,-16.4409,124.158,325.8,1,30.4,1,0,0,3,2019,9,27
33908,-16.4414,123.9273,326.2,1,28.5,1,0,0,3,2019,9,27
33909,-20.9241,118.6238,327.3,1,10.1,1,0,0,2,2019,9,27
33910,-20.9146,118.6252,333.7,1,19.6,1,0,0,2,2019,9,27
33911,-21.7496,119.6552,341.7,1,44.6,1,0,0,2,2019,9,27
33912,-21.7511,119.6677,326.5,1,12.8,1,0,0,2,2019,9,27
33913,-31.0964,116.1393,325.4,1,21.2,1,0,0,2,2019,9,27
33914,-31.8563,115.901,312.5,1,3.6,1,1,0,2,2019,9,27
33915,-31.9076,115.8144,314.0,1,6.5,1,1,0,2,2019,9,27
33916,-31.3866,115.8126,340.2,1,42.5,1,0,0,2,2019,9,27
33917,-31.3851,115.8012,323.2,1,16.5,1,0,0,2,2019,9,27
33918,-32.0598,115.7992,310.2,1,4.1,1,1,0,2,2019,9,27
33919,-32.1575,116.1072,325.0,1,25.0,1,0,0,2,2019,9,27
33920,-32.1591,116.1195,314.4,1,13.1,1,0,0,2,2019,9,27
33921,-32.8577,116.424,316.6,1,14.5,1,0,0,2,2019,9,27
33922,-32.8598,116.43,313.0,1,12.2,1,0,0,2,2019,9,27
33923,-33.7244,142.9736,337.5,0,277.0,1,0,0,5,2019,9,27
33924,-33.7273,142.9706,333.9,0,226.2,1,0,0,5,2019,9,27
33925,-30.0267,152.4789,331.7,0,29.9,1,0,0,2,2019,9,27
33926,-30.0219,152.4849,319.0,0,15.7,1,0,0,2,2019,9,27
33927,-30.8578,152.1479,334.9,0,34.2,1,0,0,2,2019,9,27
33928,-30.8593,152.1362,333.2,0,28.3,1,0,0,2,2019,9,27
33929,-30.8623,152.1112,329.1,0,21.3,1,0,0,2,2019,9,27
33930,-30.8481,152.1463,324.3,0,18.0,1,0,0,2,2019,9,27
33931,-30.8495,152.135,331.7,0,26.0,1,0,0,2,2019,9,27
33932,-30.8541,152.0974,332.5,0,27.2,1,0,0,2,2019,9,27
33933,-30.8413,152.1215,343.3,0,47.3,1,0,0,2,2019,9,27
33934,-30.8427,152.1096,346.2,0,53.9,1,0,0,2,2019,9,27
33935,-30.8443,152.0969,350.4,0,64.7,1,0,0,2,2019,9,27
33936,-30.8459,152.0835,332.0,0,26.6,1,0,0,2,2019,9,27
33937,-30.8331,152.1076,343.9,0,48.8,1,0,0,2,2019,9,27
33938,-30.8345,152.0956,332.0,0,26.1,1,0,0,2,2019,9,27
33939,-30.8205,152.1297,355.7,0,80.3,1,0,0,2,2019,9,27
33940,-30.8218,152.1185,369.4,0,127.6,1,0,0,2,2019,9,27
33941,-30.8233,152.1066,343.5,0,48.5,1,0,0,2,2019,9,27
33942,-30.8247,152.0945,341.5,0,46.4,1,0,0,2,2019,9,27
33943,-30.8094,152.1398,340.0,0,40.5,1,0,0,2,2019,9,27
33944,-30.8108,152.128,339.1,0,36.3,1,0,0,2,2019,9,27
33945,-30.8122,152.1163,358.3,0,86.8,1,0,0,2,2019,9,27
33946,-30.8136,152.1046,329.2,0,22.7,1,0,0,2,2019,9,27
33947,-30.7873,152.143,341.2,0,42.9,1,0,0,2,2019,9,27
33948,-29.7517,152.5641,334.8,0,32.6,1,0,0,2,2019,9,27
33949,-29.8203,152.2496,321.1,0,14.2,1,0,0,2,2019,9,27
33950,-29.8058,152.3654,318.6,0,13.4,1,0,0,2,2019,9,27
33951,-29.8298,152.2514,330.8,0,27.1,1,0,0,2,2019,9,27
33952,-29.8285,152.2623,319.6,0,11.6,1,0,0,2,2019,9,27
33953,-29.8167,152.3554,314.1,0,8.2,1,0,0,2,2019,9,27
33954,-29.8153,152.3669,325.9,0,21.6,1,0,0,2,2019,9,27
33955,-29.8109,152.4012,314.1,0,9.4,1,0,0,2,2019,9,27
33956,-29.8606,152.1616,334.3,0,32.3,1,0,0,2,2019,9,27
33957,-29.8576,152.1857,369.1,0,126.5,1,0,0,2,2019,9,27
33958,-29.8561,152.1977,354.8,0,78.4,1,0,0,2,2019,9,27
33959,-29.873,152.1407,327.4,0,25.5,1,0,0,2,2019,9,27
33960,-29.8671,152.1875,382.0,0,182.8,1,0,0,2,2019,9,27
33961,-29.8657,152.1986,360.6,0,96.2,1,0,0,2,2019,9,27
33962,-29.8643,152.2097,313.7,0,9.3,1,0,0,2,2019,9,27
33963,-29.8628,152.2216,314.0,0,8.6,1,0,0,2,2019,9,27
33964,-29.86,152.2442,323.3,0,16.1,1,0,0,2,2019,9,27
33965,-29.8585,152.2554,319.5,0,11.6,1,0,0,2,2019,9,27
33966,-29.8797,152.1651,322.7,0,15.3,1,0,0,2,2019,9,27
33967,-29.8739,152.2112,328.9,0,25.5,1,0,0,2,2019,9,27
33968,-29.8695,152.2455,333.0,0,28.0,1,0,0,2,2019,9,27
33969,-29.8934,152.078,331.8,0,33.2,1,0,0,2,2019,9,27
33970,-29.9044,152.0677,350.2,0,68.7,1,0,0,2,2019,9,27
33971,-29.8788,152.2761,328.5,0,22.7,1,0,0,2,2019,9,27
33972,-29.9156,152.0571,339.7,0,46.0,1,0,0,2,2019,9,27
33973,-29.9958,152.3865,332.0,0,33.3,1,0,0,2,2019,9,27
33974,-30.0222,152.3313,332.8,0,33.4,1,0,0,2,2019,9,27
33975,-30.0333,152.3204,339.9,0,44.4,1,0,0,2,2019,9,27
33976,-30.0318,152.3325,339.9,0,44.8,1,0,0,2,2019,9,27
33977,-30.017,152.4483,320.8,0,17.6,1,0,0,2,2019,9,27
33978,-30.0428,152.3224,326.1,0,21.3,1,0,0,2,2019,9,27
33979,-30.0235,152.4729,326.7,0,24.0,1,0,0,2,2019,9,27
33980,-30.7887,152.1318,358.5,0,87.6,1,0,0,2,2019,9,27
33981,-30.7777,152.1413,348.8,0,59.7,1,0,0,2,2019,9,27
33982,-30.7791,152.1293,349.1,0,57.6,1,0,0,2,2019,9,27
33983,-30.7723,152.1043,340.4,0,40.8,1,0,0,2,2019,9,27
33984,-30.7597,152.1268,342.2,0,48.2,1,0,0,2,2019,9,27
33985,-30.764,152.0917,340.2,0,44.1,1,0,0,2,2019,9,27
33986,-30.7514,152.1138,323.8,0,20.4,1,0,0,2,2019,9,27
33987,-30.746,152.0764,345.7,0,60.6,1,0,0,2,2019,9,27
33988,-30.7475,152.0647,391.3,0,249.8,1,0,0,2,2019,9,27
33989,-30.7363,152.0748,326.1,0,24.0,1,0,0,2,2019,9,27
33990,-30.7377,152.0631,376.8,0,169.1,1,0,0,2,2019,9,27
33991,-30.7251,152.0858,311.8,0,9.7,1,0,0,2,2019,9,27
33992,-30.7266,152.0736,325.4,0,24.1,1,0,0,2,2019,9,27
33993,-30.4953,152.2018,389.5,0,233.2,1,0,0,2,2019,9,27
33994,-30.4968,152.1898,367.1,0,124.4,1,0,0,2,2019,9,27
33995,-30.042,152.4345,316.4,0,11.6,1,0,0,2,2019,9,27
33996,-27.6103,148.9967,379.1,0,270.1,1,0,0,2,2019,9,27
33997,-27.6118,148.9874,368.2,0,193.6,1,0,0,2,2019,9,27
33998,-27.6101,149.0034,380.7,0,281.7,1,0,0,2,2019,9,27
33999,-27.623,148.989,362.9,0,163.3,1,0,0,2,2019,9,27
34000,-27.6213,149.005,340.6,0,64.2,1,0,0,2,2019,9,27
34001,-22.3989,150.5684,332.1,0,27.5,1,0,0,2,2019,9,27
34002,-22.4244,150.6709,344.8,0,53.1,1,0,0,2,2019,9,27
34003,-22.4338,150.6724,337.9,0,37.4,1,0,0,2,2019,9,27
34004,-22.4324,150.6832,346.9,0,54.9,1,0,0,2,2019,9,27
34005,-22.4405,150.6955,341.7,0,42.7,1,0,0,2,2019,9,27
34006,-22.4732,150.707,339.2,0,39.2,1,0,0,2,2019,9,27
34007,-22.4594,150.6984,334.7,0,30.6,1,0,0,2,2019,9,27
34008,-22.3689,150.5466,332.3,0,28.5,1,0,0,2,2019,9,27
34009,-22.3674,150.5577,328.7,0,24.1,1,0,0,2,2019,9,27
34010,-22.396,150.562,326.3,0,20.7,1,0,0,2,2019,9,27
34011,-22.3945,150.5735,318.4,0,11.7,1,0,0,2,2019,9,27
34012,-17.1167,143.3094,330.4,0,62.9,1,0,0,3,2019,9,27
34013,-17.1433,143.3404,327.6,0,50.9,1,0,0,3,2019,9,27
34014,-17.2021,143.3472,331.8,0,69.7,1,0,0,3,2019,9,27
34015,-17.2022,143.3517,333.7,0,80.1,1,0,0,3,2019,9,27
34016,-17.1314,143.3112,328.6,0,50.0,1,0,0,3,2019,9,27
34017,-17.1286,143.3387,338.9,0,124.6,1,0,0,3,2019,9,27
34018,-15.9279,144.5553,321.8,0,36.6,1,0,0,3,2019,9,27
34019,-15.9493,144.586,329.5,0,61.9,1,0,0,3,2019,9,27
34020,-15.9623,144.5879,322.0,0,36.4,1,0,0,3,2019,9,27
34021,-17.1011,143.3006,333.9,0,94.8,1,0,0,3,2019,9,27
34022,-17.1188,143.2746,329.8,0,58.9,1,0,0,3,2019,9,27
34023,-17.1159,143.3022,331.4,0,72.6,1,0,0,3,2019,9,27
34024,-17.1129,143.3297,324.1,0,35.0,1,0,0,3,2019,9,27
34025,-17.1276,143.3314,340.9,0,139.1,1,0,0,3,2019,9,27
34026,-17.1423,143.333,328.9,0,54.9,1,0,0,3,2019,9,27
34027,-17.1194,143.2818,331.2,0,61.8,1,0,0,3,2019,9,27
34028,-14.7323,142.224,324.2,0,42.1,1,0,0,4,2019,9,27
34029,-14.7319,142.2,322.2,0,28.8,1,0,0,4,2019,9,27
34030,-12.1211,141.8435,315.8,0,45.5,1,0,0,4,2019,9,27
34031,-14.3057,143.5651,331.5,0,85.0,1,0,0,3,2019,9,27
34032,-14.2972,143.5691,327.8,0,66.4,1,0,0,3,2019,9,27
34033,-14.3111,143.5707,317.2,0,22.6,1,0,0,3,2019,9,27
34034,-14.3255,143.6902,319.0,0,30.3,1,0,0,3,2019,9,27
34035,-33.7235,142.9958,324.5,0,101.0,1,0,0,4,2019,9,27
34036,-33.7216,142.9901,327.2,0,124.4,1,0,0,4,2019,9,27
34037,-25.0505,128.2625,338.8,0,19.1,1,0,0,1,2019,9,27
34038,-25.0491,128.2724,331.3,0,8.2,1,0,0,1,2019,9,27
34039,-22.9129,122.1989,350.6,0,102.9,1,0,0,2,2019,9,27
34040,-22.9148,122.1804,331.4,0,19.8,1,0,0,2,2019,9,27
34041,-16.5687,124.9127,336.5,0,20.2,1,0,0,2,2019,9,27
34042,-16.6343,124.8979,335.2,0,19.2,1,0,0,2,2019,9,27
34043,-15.5791,134.7893,337.1,0,113.3,1,0,0,3,2019,9,27
34044,-15.5741,134.8163,342.4,0,155.0,1,0,0,3,2019,9,27
34045,-15.5804,134.7975,346.0,0,183.7,1,0,0,3,2019,9,27
34046,-15.5753,134.8244,334.6,0,91.2,1,0,0,3,2019,9,27
34047,-15.6223,135.0627,328.6,0,66.3,1,0,0,3,2019,9,27
34048,-15.6201,135.0671,326.4,0,49.8,1,0,0,3,2019,9,27
34049,-14.0271,130.0039,376.8,0,201.2,1,0,0,2,2019,9,27
34050,-13.911,132.8518,328.8,0,29.0,1,0,0,3,2019,9,27
34051,-13.9075,132.8727,342.4,0,96.0,1,0,0,3,2019,9,27
34052,-13.9039,132.8937,332.8,0,49.0,1,0,0,3,2019,9,27
34053,-13.9169,132.8961,338.6,0,75.1,1,0,0,3,2019,9,27
34054,-13.9299,132.8985,337.0,0,62.9,1,0,0,3,2019,9,27
34055,-13.9092,132.8589,333.4,0,45.5,1,0,0,3,2019,9,27
34056,-13.9055,132.8799,345.1,0,110.8,1,0,0,3,2019,9,27
34057,-14.423,129.9029,346.7,0,53.7,1,0,0,2,2019,9,27
34058,-13.9184,132.8826,332.4,0,37.9,1,0,0,3,2019,9,27
34059,-13.9148,132.903,331.3,0,36.4,1,0,0,3,2019,9,27
34060,-13.9278,132.9053,345.4,0,107.6,1,0,0,3,2019,9,27
34061,-15.4552,126.8377,358.0,0,57.6,1,0,0,1,2019,9,27
34062,-15.4539,126.847,342.7,0,23.6,1,0,0,1,2019,9,27
34063,-15.4642,126.8391,337.0,0,17.1,1,0,0,1,2019,9,27
34064,-15.4629,126.8484,332.0,0,9.4,1,0,0,1,2019,9,27
34065,-16.3773,124.1388,331.1,0,15.9,1,0,0,2,2019,9,27
34066,-16.3927,124.0967,334.8,0,24.0,1,0,0,2,2019,9,27
34067,-16.3912,124.1077,339.1,0,30.4,1,0,0,2,2019,9,27
34068,-16.4136,124.0883,336.4,0,29.1,1,0,0,2,2019,9,27
34069,-16.4121,124.0996,341.1,0,37.1,1,0,0,2,2019,9,27
34070,-16.4466,123.9124,346.6,0,47.1,1,0,0,2,2019,9,27
34071,-16.4286,124.1243,339.6,0,28.8,1,0,0,2,2019,9,27
34072,-16.4243,124.1567,338.7,0,27.3,1,0,0,2,2019,9,27
34073,-16.4383,124.1254,358.4,0,78.2,1,0,0,2,2019,9,27
34074,-16.448,124.1268,337.3,0,21.6,1,0,0,2,2019,9,27
34075,-16.4466,124.1379,341.0,0,28.7,1,0,0,2,2019,9,27
34076,-16.4764,123.9221,334.0,0,18.8,1,0,0,2,2019,9,27
34077,-16.4494,124.1326,353.3,0,64.1,1,0,0,2,2019,9,27
34078,-16.4479,124.1438,354.8,0,67.0,1,0,0,2,2019,9,27
34079,-16.4465,124.1548,335.6,0,22.1,1,0,0,2,2019,9,27
34080,-16.4863,123.9234,336.0,0,22.0,1,0,0,2,2019,9,27
34081,-16.4633,124.1014,330.4,0,13.8,1,0,0,2,2019,9,27
34082,-16.4619,124.1125,331.5,0,16.1,1,0,0,2,2019,9,27
34083,-16.4591,124.1342,337.6,0,27.4,1,0,0,2,2019,9,27
34084,-16.4577,124.1452,399.2,0,290.8,1,0,0,2,2019,9,27
34085,-16.4562,124.1563,339.7,0,31.8,1,0,0,2,2019,9,27
34086,-16.503,123.9483,330.7,0,12.7,1,0,0,2,2019,9,27
34087,-16.5408,123.9649,335.9,0,24.4,1,0,0,2,2019,9,27
34088,-16.5506,123.9663,330.3,0,13.0,1,0,0,2,2019,9,27
34089,-16.5491,123.9777,339.6,0,29.8,1,0,0,2,2019,9,27
34090,-16.5675,124.8505,329.5,0,11.2,1,0,0,2,2019,9,27
34091,-16.5607,124.9009,358.5,0,70.5,1,0,0,2,2019,9,27
34092,-16.5594,124.9112,333.3,0,15.4,1,0,0,2,2019,9,27
34093,-16.5701,124.9025,348.8,0,44.4,1,0,0,2,2019,9,27
34094,-12.5051,135.639,333.0,0,165.4,1,0,0,4,2019,9,27
34095,-12.4949,135.6451,327.8,0,116.9,1,0,0,4,2019,9,27
34096,-14.1708,126.555,347.7,0,39.3,1,0,0,1,2019,9,27
34097,-13.3426,132.1066,331.9,0,26.7,1,0,0,2,2019,9,27
34098,-13.3581,132.0902,339.1,0,52.8,1,0,0,2,2019,9,27
34099,-13.355,132.1088,391.1,0,504.8,1,0,0,2,2019,9,27
34100,-13.3518,132.1273,350.3,0,109.1,1,0,0,2,2019,9,27
34101,-13.3674,132.111,340.2,0,54.9,1,0,0,2,2019,9,27
34102,-13.3642,132.1295,338.0,0,43.3,1,0,0,2,2019,9,27
34103,-13.3453,132.2419,333.0,0,28.1,1,0,0,3,2019,9,27
34104,-14.2438,126.5635,332.8,0,15.0,1,0,0,1,2019,9,27
34105,-14.2344,126.6282,333.5,0,13.4,1,0,0,1,2019,9,27
34106,-14.2541,126.5556,336.8,0,19.9,1,0,0,1,2019,9,27
34107,-14.2528,126.5649,329.6,0,10.6,1,0,0,1,2019,9,27
34108,-14.2434,126.6296,345.1,0,33.6,1,0,0,1,2019,9,27
34109,-14.2524,126.631,331.6,0,11.9,1,0,0,1,2019,9,27
34110,-13.3734,132.3838,340.3,0,63.0,1,0,0,3,2019,9,27
